Date,Time,Unit,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
2025-08-07,19:36:32,C°,20.19,19.94,20.06,20.13,24.44,19.0,19.13,19.31,19.38,19.06,19.25,19.63,20.0,20.06,20.06,19.81,19.88,19.69,19.94,19.81
2025-08-07,19:36:41,C°,20.19,19.88,20.13,20.13,24.44,19.0,19.06,19.31,19.31,19.13,19.13,19.63,20.0,20.13,20.06,19.81,19.88,19.69,19.94,19.81
2025-08-07,19:36:50,C°,20.19,19.88,20.06,20.13,24.38,19.0,19.13,19.31,19.31,19.13,19.19,19.63,20.0,20.06,20.13,19.81,19.88,19.69,19.94,19.81
2025-08-07,19:36:59,C°,20.19,19.88,20.06,20.13,24.38,18.94,19.06,19.38,19.31,19.06,19.13,19.63,20.0,20.06,20.06,19.81,19.88,19.69,19.94,19.81
2025-08-07,19:37:08,C°,20.19,19.88,20.06,20.13,24.38,19.0,19.13,19.31,19.31,19.06,19.13,19.63,20.0,20.06,20.06,19.81,19.88,19.69,19.94,19.81
2025-08-07,19:37:17,C°,20.13,19.88,20.06,20.06,24.44,18.94,19.13,19.31,19.31,19.06,19.25,19.63,20.0,20.06,20.06,19.81,19.88,19.69,19.94,19.81
2025-08-07,19:37:27,C°,20.25,19.88,20.06,20.13,24.38,19.0,19.06,19.25,19.31,19.06,19.19,19.63,20.0,20.06,20.06,19.81,19.88,19.63,19.94,19.81
2025-08-07,19:37:36,C°,20.25,19.88,20.06,20.13,24.38,19.0,19.06,19.31,19.31,19.13,19.19,19.63,20.0,20.06,20.06,19.81,19.88,19.63,19.94,19.81
2025-08-07,19:37:45,C°,20.19,19.88,20.06,20.13,24.38,19.0,19.06,19.31,19.31,19.06,19.19,19.63,20.0,20.06,20.06,19.81,19.88,19.63,19.94,19.81
2025-08-07,19:37:54,C°,20.19,19.88,20.06,20.13,24.38,18.94,19.06,19.31,19.31,19.06,19.19,19.63,20.0,20.06,20.06,19.81,19.88,19.69,19.94,19.81
2025-08-07,19:38:03,C°,20.19,19.94,20.0,20.13,24.38,18.94,19.0,19.31,19.31,19.0,19.06,19.63,20.0,20.06,20.06,19.81,19.81,19.63,19.94,19.81
2025-08-07,19:38:13,C°,20.19,19.88,20.06,20.13,24.38,18.88,19.06,19.31,19.31,19.13,19.06,19.63,20.0,20.06,20.06,19.81,19.88,19.63,19.94,19.81
2025-08-07,19:38:22,C°,20.19,19.88,20.06,20.13,24.38,18.88,19.0,19.31,19.31,19.06,19.0,19.63,20.0,20.06,20.06,19.81,19.88,19.63,19.94,19.81
2025-08-07,19:38:31,C°,20.25,19.88,20.06,20.06,24.38,18.94,19.06,19.31,19.31,19.0,19.13,19.63,20.0,20.06,20.06,19.88,19.88,19.63,19.94,19.81
2025-08-07,19:38:40,C°,20.19,19.88,20.06,20.13,24.38,18.94,19.0,19.31,19.31,19.0,19.06,19.63,20.0,20.06,20.06,19.81,19.88,19.63,19.88,19.81
2025-08-07,19:38:49,C°,20.19,19.88,20.06,20.13,24.38,18.94,19.0,19.31,19.25,19.0,19.0,19.63,20.0,20.06,20.06,19.81,19.81,19.63,19.88,19.81
2025-08-07,19:38:58,C°,20.19,19.88,20.06,20.13,24.38,18.94,19.0,19.31,19.31,19.06,19.06,19.63,20.0,20.06,20.06,19.81,19.81,19.63,19.88,19.81
2025-08-07,19:39:08,C°,20.13,19.88,20.06,20.06,24.38,18.94,19.0,19.31,19.31,19.06,19.13,19.56,20.0,20.06,20.06,19.81,19.81,19.63,19.94,19.81
2025-08-07,19:39:17,C°,20.19,19.81,20.0,20.13,24.38,18.94,19.06,19.31,19.31,19.06,19.13,19.56,20.0,20.06,20.06,19.81,19.81,19.63,19.88,19.81
2025-08-07,19:39:26,C°,20.19,19.81,20.0,20.13,24.38,18.94,19.0,19.25,19.38,19.0,19.0,19.56,20.0,20.06,20.06,19.81,19.81,19.63,19.88,19.81
2025-08-07,19:39:35,C°,20.19,19.88,20.0,20.19,24.38,18.94,19.0,19.25,19.31,19.0,19.0,19.56,20.0,20.06,20.06,19.75,19.81,19.63,19.88,19.81
2025-08-07,19:39:44,C°,20.19,19.81,20.06,20.13,24.38,18.94,19.0,19.31,19.25,19.0,19.06,19.56,20.0,20.06,20.06,19.81,19.81,19.63,19.88,19.81
2025-08-07,19:39:53,C°,20.19,19.88,20.06,20.13,24.38,18.88,19.0,19.25,19.25,19.0,19.0,19.56,20.0,20.06,20.06,19.81,19.81,19.63,19.88,19.81
2025-08-07,19:40:03,C°,20.19,19.88,20.0,20.06,24.38,18.88,18.94,19.25,19.31,19.0,19.0,19.56,20.0,20.06,20.06,19.81,19.81,19.63,19.88,19.81
2025-08-07,19:40:12,C°,20.19,19.88,20.0,20.19,24.38,18.94,18.94,19.25,19.31,19.0,19.13,19.56,19.94,20.06,20.06,19.81,19.81,19.63,19.88,19.81
2025-08-07,19:40:21,C°,20.13,19.88,20.06,20.13,24.38,18.94,18.94,19.25,19.25,19.0,19.13,19.56,20.0,20.06,20.06,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:40:30,C°,20.19,19.88,20.06,20.06,24.38,18.94,18.94,19.25,19.31,19.0,19.06,19.56,20.0,20.06,20.06,19.75,19.81,19.63,19.88,19.81
2025-08-07,19:40:39,C°,20.19,19.88,20.0,20.13,24.31,18.94,18.94,19.19,19.25,18.94,19.0,19.56,19.94,20.06,20.06,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:40:49,C°,20.19,19.81,20.0,20.13,24.31,18.88,18.94,19.25,19.25,18.94,18.94,19.56,19.94,20.06,20.0,19.81,19.81,19.56,19.88,19.81
2025-08-07,19:40:58,C°,20.19,19.88,20.0,20.13,24.31,18.88,18.94,19.25,19.31,19.0,19.06,19.56,19.94,20.06,20.06,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:41:07,C°,20.25,19.81,20.0,20.13,24.31,18.88,18.94,19.25,19.31,18.94,18.94,19.56,19.94,20.06,20.0,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:41:16,C°,20.19,19.88,20.0,20.06,24.31,18.94,18.88,19.25,19.25,18.94,19.06,19.56,19.94,20.06,20.0,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:41:25,C°,20.13,19.88,20.0,20.06,24.31,18.88,18.94,19.19,19.31,18.94,18.94,19.56,19.94,20.06,20.0,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:41:34,C°,20.19,19.81,19.94,20.13,24.31,18.81,18.94,19.19,19.25,18.94,19.13,19.56,20.0,20.06,20.0,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:41:44,C°,20.13,19.81,19.94,20.06,24.31,18.88,18.88,19.19,19.25,19.0,18.94,19.56,19.94,20.06,20.0,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:41:53,C°,20.19,19.81,19.94,20.06,24.31,18.88,18.94,19.19,19.25,18.94,19.06,19.5,19.94,20.0,20.0,19.69,19.81,19.56,19.88,19.81
2025-08-07,19:42:02,C°,20.19,19.88,20.0,20.0,24.31,18.88,18.94,19.19,19.25,18.94,19.06,19.56,19.94,20.0,20.0,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:42:11,C°,20.13,19.81,20.0,20.06,24.31,18.81,18.88,19.19,19.19,18.88,19.0,19.5,19.94,20.0,20.0,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:42:20,C°,20.19,19.81,19.94,20.0,24.31,18.88,18.94,19.19,19.25,18.94,19.06,19.5,19.94,20.0,20.0,19.75,19.75,19.56,19.88,19.81
2025-08-07,19:42:30,C°,20.19,19.81,20.0,20.06,24.31,18.88,18.88,19.25,19.31,18.88,19.0,19.5,19.94,20.06,20.0,19.75,19.75,19.56,19.81,19.81
2025-08-07,19:42:39,C°,20.13,19.81,20.0,20.06,24.25,18.81,18.94,19.19,19.31,18.94,19.06,19.5,19.94,20.0,20.0,19.75,19.81,19.56,19.88,19.81
2025-08-07,19:42:48,C°,20.13,19.88,19.94,20.13,24.31,18.88,18.88,19.25,19.25,18.88,19.06,19.5,19.94,20.0,20.0,19.75,19.75,19.56,19.81,19.75
2025-08-07,19:42:57,C°,20.13,19.81,20.0,20.0,24.31,18.81,18.88,19.25,19.25,18.88,19.06,19.5,19.94,20.0,20.0,19.75,19.75,19.56,19.81,19.81
2025-08-07,19:43:06,C°,20.13,19.81,19.94,20.0,24.31,18.81,18.88,19.19,19.19,18.94,19.06,19.5,19.94,20.0,20.0,19.75,19.75,19.56,19.81,19.75
2025-08-07,19:43:15,C°,20.06,19.81,19.94,20.06,24.25,18.88,18.88,19.19,19.31,18.88,18.94,19.5,19.94,20.0,20.0,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:43:25,C°,20.13,19.81,19.94,20.06,24.31,18.81,18.94,19.25,19.25,18.88,18.88,19.5,19.94,20.0,20.0,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:43:34,C°,20.13,19.88,19.94,20.0,24.25,18.81,18.88,19.19,19.19,18.88,18.88,19.5,19.94,20.0,20.0,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:43:43,C°,20.06,19.81,19.94,20.0,24.25,18.88,18.88,19.19,19.13,18.94,18.88,19.44,19.94,20.0,20.0,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:43:52,C°,20.06,19.81,19.88,20.0,24.25,18.81,18.88,19.19,19.19,18.88,19.0,19.44,19.94,20.0,20.0,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:44:01,C°,20.13,19.75,19.94,20.06,24.25,18.75,18.88,19.13,19.25,18.88,19.0,19.44,19.94,20.0,19.94,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:44:10,C°,20.13,19.75,19.94,20.06,24.25,18.81,18.81,19.19,19.25,18.88,19.0,19.44,19.94,20.0,19.94,19.69,19.75,19.5,19.81,19.75
2025-08-07,19:44:20,C°,20.13,19.81,19.94,20.0,24.25,18.75,18.94,19.19,19.25,18.94,19.0,19.44,19.94,20.0,19.94,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:44:29,C°,20.13,19.81,19.88,20.0,24.19,18.81,18.94,19.19,19.25,18.94,19.0,19.44,19.94,20.0,20.0,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:44:38,C°,20.06,19.75,19.88,20.0,24.25,18.81,18.94,19.19,19.25,18.88,19.0,19.44,19.94,20.0,19.94,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:44:47,C°,20.06,19.81,19.94,20.0,24.25,18.81,18.88,19.13,19.25,18.88,19.06,19.44,19.94,20.0,19.94,19.69,19.75,19.5,19.81,19.75
2025-08-07,19:44:56,C°,20.13,19.75,19.94,20.0,24.25,18.81,18.88,19.13,19.25,18.81,19.0,19.44,19.94,20.0,19.94,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:45:06,C°,20.13,19.75,19.94,20.0,24.25,18.81,18.88,19.19,19.19,18.88,19.06,19.44,19.94,20.0,19.94,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:45:15,C°,20.06,19.75,19.88,20.06,24.19,18.81,18.94,19.13,19.19,18.81,19.0,19.44,19.94,20.0,19.94,19.75,19.75,19.5,19.81,19.75
2025-08-07,19:45:24,C°,20.06,19.81,19.88,20.0,24.19,18.75,18.88,19.13,19.19,18.88,19.0,19.44,19.88,20.0,19.94,19.69,19.75,19.5,19.81,19.75
2025-08-07,19:45:33,C°,20.19,19.81,19.94,20.0,24.19,18.81,18.88,19.19,19.25,18.88,18.88,19.44,19.88,20.0,19.94,19.75,19.75,19.44,19.81,19.75
2025-08-07,19:45:42,C°,20.13,19.75,19.94,20.0,24.25,18.81,18.88,19.13,19.25,18.81,18.94,19.44,19.88,20.0,19.94,19.69,19.75,19.5,19.81,19.75
2025-08-07,19:45:52,C°,20.13,19.81,19.94,20.0,24.19,18.81,18.88,19.19,19.25,18.88,19.06,19.44,19.88,20.0,19.94,19.69,19.75,19.44,19.75,19.75
2025-08-07,19:46:01,C°,20.13,19.81,19.88,20.0,24.25,18.81,18.88,19.19,19.19,18.88,19.06,19.44,19.88,20.0,19.94,19.69,19.75,19.44,19.75,19.75
2025-08-07,19:46:10,C°,20.06,19.75,19.88,19.94,24.25,18.75,18.88,19.13,19.25,18.88,18.94,19.44,19.88,20.0,19.94,19.69,19.75,19.44,19.75,19.75
2025-08-07,19:46:19,C°,20.13,19.75,19.88,20.0,24.25,18.75,18.88,19.13,19.25,18.81,18.94,19.38,19.88,20.0,19.94,19.69,19.75,19.44,19.75,19.75
2025-08-07,19:46:28,C°,20.0,19.75,19.88,20.0,24.19,18.75,18.88,19.13,19.19,18.81,19.0,19.44,19.88,19.94,19.94,19.69,19.75,19.44,19.75,19.75
2025-08-07,19:46:37,C°,20.06,19.75,19.88,19.94,24.25,18.75,18.81,19.13,19.19,18.81,19.0,19.38,19.88,20.0,19.94,19.69,19.75,19.44,19.75,19.75
2025-08-07,19:46:47,C°,20.13,19.75,19.94,19.94,24.19,18.81,18.81,19.13,19.19,18.88,19.0,19.44,19.88,19.94,19.94,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:46:56,C°,20.13,19.75,19.88,19.94,24.19,18.81,18.88,19.13,19.13,18.81,18.94,19.38,19.88,19.94,19.94,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:47:05,C°,20.06,19.75,19.88,19.94,24.19,18.75,18.81,19.13,19.19,18.81,18.94,19.38,19.88,20.0,19.94,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:47:14,C°,20.0,19.75,19.88,19.94,24.19,18.75,18.81,19.13,19.19,18.88,19.0,19.38,19.88,19.94,19.88,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:47:23,C°,20.13,19.75,19.88,20.0,24.19,18.81,18.81,19.13,19.19,18.88,18.94,19.38,19.88,19.94,19.94,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:47:32,C°,20.06,19.75,19.88,20.0,24.13,18.75,18.88,19.13,19.19,18.81,18.94,19.38,19.88,19.94,19.88,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:47:42,C°,20.06,19.69,19.88,19.94,24.13,18.75,18.81,19.06,19.19,18.81,18.94,19.38,19.88,19.94,19.88,19.63,19.75,19.44,19.75,19.69
2025-08-07,19:47:51,C°,20.06,19.69,19.88,19.94,24.19,18.69,18.81,19.13,19.13,18.75,18.94,19.38,19.88,19.94,19.88,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:48:00,C°,20.06,19.75,19.88,20.0,24.13,18.75,18.81,19.13,19.19,18.81,19.0,19.38,19.88,19.94,19.88,19.63,19.75,19.44,19.75,19.69
2025-08-07,19:48:09,C°,20.06,19.69,19.88,19.94,24.13,18.69,18.81,19.13,19.19,18.88,18.88,19.38,19.88,19.94,19.88,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:48:18,C°,20.0,19.69,19.88,19.94,24.19,18.75,18.88,19.06,19.13,18.81,18.88,19.38,19.88,19.94,19.88,19.63,19.75,19.44,19.75,19.69
2025-08-07,19:48:28,C°,19.94,19.69,19.88,19.94,24.13,18.75,18.81,19.13,19.19,18.81,19.0,19.38,19.88,19.94,19.88,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:48:37,C°,20.0,19.69,19.88,19.94,24.13,18.81,18.81,19.13,19.19,18.81,18.88,19.38,19.88,19.94,19.88,19.69,19.75,19.44,19.75,19.69
2025-08-07,19:48:46,C°,20.0,19.69,19.81,19.94,24.19,18.75,18.81,19.13,19.19,18.81,18.94,19.38,19.88,19.94,19.88,19.63,19.69,19.38,19.75,19.69
2025-08-07,19:48:55,C°,20.06,19.69,19.81,19.94,24.13,18.81,18.81,19.06,19.13,18.81,18.94,19.38,19.88,19.94,19.88,19.63,19.69,19.38,19.75,19.69
2025-08-07,19:49:04,C°,20.0,19.69,19.81,20.0,24.13,18.75,18.81,19.13,19.19,18.81,18.75,19.31,19.81,19.94,19.88,19.69,19.69,19.38,19.75,19.69
2025-08-07,19:49:13,C°,20.06,19.75,19.88,19.94,24.13,18.75,18.81,19.06,19.13,18.88,18.94,19.31,19.88,19.94,19.88,19.63,19.69,19.38,19.75,19.69
2025-08-07,19:49:23,C°,20.06,19.69,19.88,19.94,24.13,18.75,18.81,19.06,19.19,18.81,19.0,19.31,19.81,19.94,19.88,19.63,19.69,19.38,19.69,19.69
2025-08-07,19:49:32,C°,20.06,19.69,19.88,19.94,24.13,18.75,18.81,19.13,19.19,18.81,18.88,19.31,19.81,19.94,19.88,19.63,19.75,19.38,19.69,19.69
2025-08-07,19:49:41,C°,20.06,19.69,19.88,19.94,24.13,18.75,18.81,19.13,19.19,18.81,18.94,19.31,19.81,19.94,19.88,19.63,19.69,19.38,19.69,19.69
2025-08-07,19:49:50,C°,20.0,19.69,19.81,19.88,24.13,18.81,18.75,19.13,19.19,18.81,18.94,19.38,19.81,19.94,19.88,19.63,19.69,19.38,19.69,19.69
2025-08-07,19:49:59,C°,20.0,19.69,19.81,19.94,24.13,18.81,18.81,19.06,19.19,18.81,18.81,19.31,19.81,19.94,19.88,19.63,19.69,19.38,19.69,19.63
2025-08-07,19:50:09,C°,20.0,19.69,19.88,19.88,24.13,18.75,18.81,19.06,19.13,18.81,18.94,19.31,19.81,19.94,19.88,19.63,19.69,19.38,19.69,19.69
2025-08-07,19:50:18,C°,20.0,19.63,19.88,19.94,24.13,18.75,18.81,19.06,19.13,18.81,18.94,19.31,19.81,19.94,19.81,19.63,19.69,19.38,19.69,19.69
2025-08-07,19:50:27,C°,20.0,19.63,19.81,19.94,24.13,18.75,18.81,19.13,19.19,18.81,18.94,19.31,19.81,19.94,19.88,19.63,19.69,19.38,19.69,19.63
2025-08-07,19:50:36,C°,20.0,19.69,19.81,19.94,24.13,18.75,18.81,19.06,19.19,18.81,19.0,19.31,19.81,19.94,19.81,19.63,19.69,19.38,19.69,19.63
2025-08-07,19:50:45,C°,19.94,19.63,19.81,19.88,24.13,18.75,18.81,19.06,19.13,18.75,18.81,19.31,19.81,19.94,19.81,19.63,19.69,19.38,19.69,19.63
2025-08-07,19:50:54,C°,20.06,19.69,19.81,19.88,24.06,18.75,18.81,19.06,19.13,18.75,18.81,19.31,19.81,19.94,19.81,19.63,19.69,19.38,19.69,19.63
2025-08-07,19:51:04,C°,20.0,19.63,19.81,19.88,24.13,18.75,18.81,19.13,19.13,18.81,18.94,19.31,19.81,19.94,19.81,19.63,19.69,19.38,19.69,19.63
2025-08-07,19:51:13,C°,20.06,19.63,19.81,19.88,24.06,18.69,18.81,19.06,19.13,18.81,18.94,19.31,19.81,19.94,19.81,19.63,19.69,19.31,19.69,19.63
2025-08-07,19:51:22,C°,20.0,19.63,19.88,19.88,24.06,18.75,18.75,19.06,19.19,18.81,18.94,19.31,19.81,19.94,19.81,19.63,19.69,19.38,19.69,19.63
2025-08-07,19:51:31,C°,20.0,19.63,19.81,19.88,24.06,18.75,18.75,19.13,19.19,18.75,18.94,19.31,19.81,19.88,19.81,19.63,19.69,19.31,19.69,19.63
2025-08-07,19:51:40,C°,20.0,19.63,19.81,19.88,24.06,18.75,18.81,19.06,19.13,18.81,19.0,19.31,19.81,19.94,19.81,19.63,19.69,19.31,19.69,19.63
2025-08-07,19:51:50,C°,19.94,19.63,19.81,19.94,24.06,18.75,18.75,19.13,19.19,18.81,18.94,19.25,19.81,19.88,19.81,19.56,19.69,19.31,19.69,19.63
2025-08-07,19:51:59,C°,20.0,19.63,19.81,19.94,24.13,18.75,18.75,19.13,19.19,18.81,19.0,19.31,19.81,19.88,19.81,19.56,19.69,19.31,19.69,19.63
2025-08-07,19:52:08,C°,20.0,19.63,19.81,19.88,24.06,18.69,18.81,19.06,19.13,18.81,18.88,19.31,19.81,19.88,19.81,19.56,19.69,19.31,19.69,19.63
2025-08-07,19:52:17,C°,19.94,19.63,19.75,19.88,24.06,18.81,18.81,19.06,19.06,18.75,18.81,19.31,19.75,19.94,19.81,19.56,19.69,19.31,19.69,19.63
2025-08-07,19:52:26,C°,20.0,19.63,19.75,19.88,24.06,18.75,18.81,19.06,19.13,18.81,18.94,19.31,19.81,19.88,19.81,19.63,19.69,19.31,19.69,19.63
2025-08-07,19:52:35,C°,20.06,19.56,19.75,19.88,24.06,18.75,18.81,19.06,19.13,18.75,18.81,19.31,19.75,19.88,19.81,19.56,19.69,19.31,19.63,19.63
2025-08-07,19:52:45,C°,20.0,19.63,19.81,19.88,24.06,18.69,18.75,19.13,19.13,18.75,18.88,19.31,19.81,19.88,19.81,19.56,19.69,19.31,19.63,19.63
2025-08-07,19:52:54,C°,20.0,19.63,19.81,19.88,24.06,18.75,18.81,19.06,19.19,18.81,18.94,19.31,19.81,19.88,19.81,19.56,19.69,19.31,19.63,19.63
2025-08-07,19:53:03,C°,20.0,19.56,19.75,19.88,24.06,18.75,18.81,19.06,19.13,18.81,18.88,19.25,19.75,19.88,19.81,19.56,19.69,19.31,19.63,19.63
2025-08-07,19:53:12,C°,20.0,19.56,19.75,19.88,24.06,18.69,18.75,19.06,19.13,18.75,18.81,19.25,19.75,19.88,19.81,19.56,19.69,19.31,19.63,19.56
2025-08-07,19:53:21,C°,20.0,19.56,19.75,19.88,24.06,18.69,18.75,19.06,19.13,18.75,18.75,19.25,19.75,19.88,19.81,19.56,19.69,19.31,19.63,19.56
2025-08-07,19:53:31,C°,20.0,19.63,19.81,19.88,24.06,18.75,18.75,19.06,19.13,18.81,18.81,19.25,19.75,19.88,19.75,19.56,19.69,19.31,19.63,19.56
2025-08-07,19:53:40,C°,19.94,19.56,19.75,19.88,24.06,18.69,18.81,19.06,19.13,18.75,18.75,19.25,19.75,19.88,19.75,19.56,19.69,19.31,19.63,19.63
2025-08-07,19:53:49,C°,19.94,19.56,19.81,19.88,24.06,18.69,18.81,19.06,19.13,18.81,18.81,19.25,19.75,19.88,19.75,19.56,19.69,19.31,19.63,19.63
2025-08-07,19:53:58,C°,19.94,19.56,19.75,19.88,24.0,18.75,18.75,19.06,19.13,18.81,18.94,19.25,19.75,19.88,19.75,19.56,19.69,19.31,19.63,19.63
2025-08-07,19:54:07,C°,19.94,19.56,19.75,19.81,24.0,18.75,18.81,19.0,19.06,18.75,18.94,19.25,19.75,19.88,19.75,19.56,19.69,19.31,19.63,19.56
2025-08-07,19:54:16,C°,19.94,19.63,19.75,19.81,24.06,18.75,18.81,19.0,19.13,18.81,18.94,19.25,19.75,19.88,19.75,19.56,19.69,19.31,19.63,19.56
2025-08-07,19:54:26,C°,19.88,19.56,19.75,19.81,24.0,18.75,18.75,19.06,19.06,18.81,18.94,19.25,19.75,19.88,19.75,19.56,19.69,19.31,19.63,19.56
2025-08-07,19:54:35,C°,20.0,19.56,19.75,19.81,24.06,18.69,18.81,19.0,19.13,18.75,18.75,19.25,19.75,19.88,19.75,19.56,19.69,19.25,19.63,19.56
2025-08-07,19:54:44,C°,19.94,19.56,19.69,19.81,24.0,18.75,18.81,19.06,19.13,18.75,18.69,19.25,19.75,19.88,19.75,19.56,19.69,19.25,19.63,19.56
2025-08-07,19:54:53,C°,19.94,19.5,19.75,19.81,23.94,18.69,18.81,19.06,19.13,18.81,18.81,19.25,19.75,19.88,19.75,19.56,19.69,19.31,19.63,19.56
2025-08-07,19:55:02,C°,19.94,19.56,19.75,19.88,24.0,18.69,18.75,19.0,19.13,18.75,18.88,19.25,19.75,19.88,19.75,19.56,19.63,19.25,19.63,19.56
2025-08-07,19:55:11,C°,19.94,19.56,19.75,19.81,23.94,18.75,18.75,19.0,19.13,18.75,18.88,19.25,19.75,19.88,19.75,19.56,19.63,19.31,19.56,19.56
2025-08-07,19:55:21,C°,19.94,19.56,19.75,19.81,24.0,18.75,18.75,19.06,19.13,18.81,18.94,19.25,19.75,19.88,19.75,19.5,19.69,19.25,19.56,19.56
2025-08-07,19:55:30,C°,19.94,19.56,19.69,19.88,24.0,18.63,18.81,19.06,19.13,18.75,18.94,19.25,19.75,19.88,19.75,19.56,19.69,19.25,19.56,19.56
2025-08-07,19:55:39,C°,19.94,19.56,19.75,19.81,24.0,18.75,18.81,19.06,19.13,18.75,18.88,19.25,19.75,19.88,19.75,19.56,19.69,19.25,19.63,19.56
2025-08-07,19:55:48,C°,19.88,19.56,19.75,19.81,23.94,18.75,18.81,19.06,19.06,18.75,18.88,19.25,19.75,19.81,19.75,19.56,19.69,19.25,19.56,19.56
2025-08-07,19:55:57,C°,19.88,19.5,19.69,19.75,24.0,18.69,18.75,19.06,19.06,18.75,18.75,19.19,19.75,19.88,19.75,19.5,19.69,19.25,19.56,19.56
2025-08-07,19:56:07,C°,19.94,19.56,19.75,19.81,24.0,18.75,18.69,19.06,19.06,18.75,18.81,19.25,19.75,19.88,19.75,19.56,19.63,19.25,19.56,19.56
2025-08-07,19:56:16,C°,19.94,19.5,19.69,19.81,24.0,18.75,18.75,19.13,19.13,18.75,18.94,19.19,19.75,19.81,19.75,19.56,19.63,19.25,19.56,19.56
2025-08-07,19:56:25,C°,19.94,19.56,19.75,19.81,24.0,18.69,18.75,19.0,19.13,18.69,18.81,19.25,19.75,19.81,19.75,19.56,19.69,19.25,19.56,19.56
2025-08-07,19:56:34,C°,19.81,19.56,19.69,19.81,24.0,18.69,18.81,19.0,19.13,18.81,18.75,19.19,19.75,19.81,19.75,19.56,19.63,19.25,19.56,19.56
2025-08-07,19:56:43,C°,19.94,19.5,19.69,19.75,23.94,18.69,18.81,19.0,19.06,18.69,18.81,19.19,19.75,19.81,19.75,19.56,19.63,19.25,19.56,19.5
2025-08-07,19:56:52,C°,19.88,19.56,19.69,19.81,23.94,18.69,18.81,19.06,19.06,18.75,18.81,19.19,19.75,19.81,19.69,19.5,19.63,19.25,19.56,19.5
2025-08-07,19:57:02,C°,19.94,19.5,19.69,19.81,24.0,18.69,18.75,19.0,19.13,18.69,18.81,19.19,19.69,19.81,19.75,19.5,19.63,19.25,19.56,19.5
2025-08-07,19:57:11,C°,19.88,19.5,19.69,19.81,23.94,18.69,18.75,19.06,19.06,18.81,18.94,19.19,19.69,19.88,19.69,19.5,19.63,19.25,19.56,19.56
2025-08-07,19:57:20,C°,19.88,19.56,19.69,19.81,23.94,18.69,18.75,19.06,19.13,18.81,18.69,19.19,19.69,19.81,19.75,19.5,19.63,19.25,19.56,19.5
2025-08-07,19:57:29,C°,19.94,19.56,19.69,19.75,23.94,18.75,18.75,19.0,19.06,18.81,18.88,19.19,19.69,19.81,19.69,19.5,19.63,19.25,19.56,19.56
2025-08-07,19:57:38,C°,19.94,19.5,19.75,19.75,23.94,18.75,18.75,19.0,19.13,18.75,18.81,19.19,19.69,19.81,19.69,19.5,19.63,19.25,19.56,19.5
2025-08-07,19:57:48,C°,19.94,19.5,19.69,19.81,23.94,18.69,18.81,19.0,19.13,18.75,18.75,19.19,19.69,19.81,19.69,19.5,19.63,19.25,19.56,19.5
2025-08-07,19:57:57,C°,19.94,19.5,19.69,19.81,23.94,18.69,18.81,19.0,19.06,18.75,18.75,19.19,19.69,19.81,19.69,19.5,19.63,19.25,19.56,19.5
2025-08-07,19:58:06,C°,19.94,19.5,19.75,19.81,23.94,18.69,18.75,19.06,19.0,18.75,18.81,19.19,19.69,19.81,19.69,19.5,19.63,19.25,19.56,19.5
2025-08-07,19:58:15,C°,19.81,19.5,19.69,19.75,23.94,18.69,18.75,19.0,19.13,18.75,18.75,19.19,19.69,19.81,19.69,19.5,19.63,19.25,19.56,19.5
2025-08-07,19:58:24,C°,19.94,19.5,19.69,19.81,23.94,18.69,18.75,19.0,19.06,18.75,18.88,19.19,19.69,19.81,19.69,19.5,19.63,19.25,19.56,19.5
2025-08-07,19:58:33,C°,19.81,19.5,19.63,19.75,23.94,18.69,18.75,19.0,19.06,18.69,18.75,19.19,19.69,19.81,19.69,19.5,19.63,19.25,19.56,19.5
